,Names,Price,Rating,Total_reviews,Storage,Display,Camera,Battery,Processor,Warranty
263,"POCO X6 Pro 5G (Yellow, 256 GB)","₹25,999",4.2,"3,098 Ratings & 578 Reviews",8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
264,"Google Pixel 8 (Mint, 128 GB)","₹75,999",4.3,"1,454 Ratings & 239 Reviews",8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
265,"Google Pixel 7 (Snow, 128 GB)","₹46,999",4.3,"13,323 Ratings & 1,633 Reviews",8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
266,Nokia 130M DS 2023,"₹1,973",4.1,"1,238 Ratings & 85 Reviews",8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
267,Kechaoda K115,"₹1,099",4.1,"34,189 Ratings & 2,461 Reviews",8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
268,"Infinix Zero 30 5G (Fantasy Purple, 256 GB)","₹21,999",4.2,"3,074 Ratings & 454 Reviews",8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
269,"POCO X6 Pro 5G (Racing Grey, 512 GB)","₹27,999",4.3,"2,507 Ratings & 483 Reviews",8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
270,"Google Pixel 7 Pro (Snow, 128 GB)","₹65,999",4.3,"5,279 Ratings & 738 Reviews",8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
271,SAMSUNG Guru Music 2,"₹1,190",3.8,"4,308 Ratings & 291 Reviews",8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
272,SAMSUNG GT-E1215ZWAINS,"₹1,060",4.3,"34,275 Ratings & 2,919 Reviews",8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
273,"IQOO Z7s 5G (Norway Blue, 128 GB)","₹14,886",4.3,"2,904 Ratings & 183 Reviews",8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
274,Kechaoda K115,"₹1,099",4.1,"34,189 Ratings & 2,461 Reviews",8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
275,Kechaoda K115,"₹1,099",4.1,"34,189 Ratings & 2,461 Reviews",8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
276,"realme Narzo N53 (Feather Gold, 128 GB)","₹9,379",4.2,633 Ratings & 37 Reviews,8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
277,"POCO X6 Pro 5G (Yellow, 256 GB)","₹25,999",4.2,"3,098 Ratings & 578 Reviews",8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
278,"realme Narzo 60X 5G (Stellar Green, 128 GB)","₹12,949",4.3,"2,891 Ratings & 203 Reviews",8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
279,Jio PRIMA 4G,"₹2,949",4.2,200 Ratings & 14 Reviews,8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
280,Kechaoda A26,₹970,4,"20,326 Ratings & 1,323 Reviews",8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
281,"realme Narzo 60X 5G (Nebula Purple, 128 GB)","₹12,843",4.3,"2,891 Ratings & 203 Reviews",8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
282,"realme Narzo N53 (Feather Black, 64 GB)","₹7,739",4.2,"5,752 Ratings & 335 Reviews",8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
283,"SAMSUNG Galaxy F14 5G (GOAT Green, 128 GB)","₹11,990",4.2,"37,541 Ratings & 2,520 Reviews",8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
284,"POCO X6 Pro 5G (Yellow, 512 GB)","₹27,999",4.3,"2,507 Ratings & 483 Reviews",8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
285,"REDMI Note 13 Pro 5G (Coral Purple, 128 GB)","₹25,999",4.3,"7,230 Ratings & 830 Reviews",8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
286,SAMSUNG Guru FM Plus SM-B110E/D,"₹1,249",4.3,"63,343 Ratings & 6,121 Reviews",8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
287,Kechaoda A26,₹960,4,"20,326 Ratings & 1,323 Reviews",8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
288,Kechaoda A26,₹960,4,"20,326 Ratings & 1,323 Reviews",32 MB RAM | 32 MB ROM | Expandable Upto 16 GB,1.68 cm (0.66 inch) QVGA Display,0MP | 0MP Front Camera,800 mAh Battery,NA Processor,NO WARRANTY
289,"SAMSUNG Galaxy M14 5G (Smoky Teal, 128 GB)","₹10,999",4.2,"4,065 Ratings & 247 Reviews",32 MB RAM | 32 MB ROM | Expandable Upto 16 GB,1.68 cm (0.66 inch) QVGA Display,0MP | 0MP Front Camera,800 mAh Battery,NA Processor,NO WARRANTY
290,"Google Pixel 8 (Obsidian, 128 GB)","₹75,999",4.3,"1,454 Ratings & 239 Reviews",32 MB RAM | 32 MB ROM | Expandable Upto 16 GB,1.68 cm (0.66 inch) QVGA Display,0MP | 0MP Front Camera,800 mAh Battery,NA Processor,NO WARRANTY
291,"Google Pixel 7 Pro (Snow, 128 GB)","₹65,999",4.3,"5,279 Ratings & 738 Reviews",32 MB RAM | 32 MB ROM | Expandable Upto 16 GB,1.68 cm (0.66 inch) QVGA Display,0MP | 0MP Front Camera,800 mAh Battery,NA Processor,NO WARRANTY
292,LAVA A1 josh Bol,₹999,4.1,"9,141 Ratings & 722 Reviews",32 MB RAM | 32 MB ROM | Expandable Upto 16 GB,1.68 cm (0.66 inch) QVGA Display,0MP | 0MP Front Camera,800 mAh Battery,NA Processor,NO WARRANTY
293,"realme Narzo 60X 5G (Nebula Purple, 128 GB)","₹12,799",4.3,"2,891 Ratings & 203 Reviews",32 MB RAM | 32 MB ROM | Expandable Upto 16 GB,1.68 cm (0.66 inch) QVGA Display,0MP | 0MP Front Camera,800 mAh Battery,NA Processor,NO WARRANTY
294,"Google Pixel 7 (Lemongrass, 128 GB)","₹46,999",4.3,"13,323 Ratings & 1,633 Reviews",32 MB RAM | 32 MB ROM | Expandable Upto 16 GB,1.68 cm (0.66 inch) QVGA Display,0MP | 0MP Front Camera,800 mAh Battery,NA Processor,NO WARRANTY
295,Nokia 105 ss,"₹1,149",4.2,"83,254 Ratings & 7,511 Reviews",32 MB RAM | 32 MB ROM | Expandable Upto 16 GB,1.68 cm (0.66 inch) QVGA Display,0MP | 0MP Front Camera,800 mAh Battery,NA Processor,NO WARRANTY
296,"IQOO Z7s 5G (Norway Blue, 128 GB)","₹14,866",4.3,"2,904 Ratings & 183 Reviews",32 MB RAM | 32 MB ROM | Expandable Upto 16 GB,1.68 cm (0.66 inch) QVGA Display,0MP | 0MP Front Camera,800 mAh Battery,NA Processor,NO WARRANTY
297,Motorola Moto A10E,"₹1,349",4.1,"5,664 Ratings & 443 Reviews",32 MB RAM | 32 MB ROM | Expandable Upto 16 GB,1.68 cm (0.66 inch) QVGA Display,0MP | 0MP Front Camera,800 mAh Battery,NA Processor,NO WARRANTY
298,"POCO M6 5G (Polaris Green, 128 GB)","₹9,999",4.3,"10,458 Ratings & 743 Reviews",32 MB RAM | 32 MB ROM | Expandable Upto 16 GB,1.68 cm (0.66 inch) QVGA Display,0MP | 0MP Front Camera,800 mAh Battery,NA Processor,NO WARRANTY
299,"realme 12 Pro 5G (Submarine Blue, 256 GB)","₹26,999",4.5,"6,177 Ratings & 948 Reviews",32 MB RAM | 32 MB ROM | Expandable Upto 16 GB,1.68 cm (0.66 inch) QVGA Display,0MP | 0MP Front Camera,800 mAh Battery,NA Processor,NO WARRANTY
300,"IQOO Z6 Lite 5G (With Charger) (Stellar Green, 128 GB)","₹12,499",4.3,"5,529 Ratings & 359 Reviews",32 MB RAM | 32 MB ROM | Expandable Upto 16 GB,1.68 cm (0.66 inch) QVGA Display,0MP | 0MP Front Camera,800 mAh Battery,NA Processor,NO WARRANTY
301,"POCO M5 (Power Black, 128 GB)","₹7,999",4.2,"18,782 Ratings & 1,341 Reviews",32 MB RAM | 32 MB ROM | Expandable Upto 16 GB,1.68 cm (0.66 inch) QVGA Display,0MP | 0MP Front Camera,800 mAh Battery,NA Processor,NO WARRANTY
302,ringme R1 me 310,₹619,3.4,64 Ratings & 11 Reviews,32 MB RAM | 32 MB ROM | Expandable Upto 16 GB,1.68 cm (0.66 inch) QVGA Display,0MP | 0MP Front Camera,800 mAh Battery,NA Processor,NO WARRANTY
303,LAVA A1 josh Bol,₹999,4.2,"20,785 Ratings & 2,017 Reviews",32 MB RAM | 32 MB ROM | Expandable Upto 16 GB,1.68 cm (0.66 inch) QVGA Display,0MP | 0MP Front Camera,800 mAh Battery,NA Processor,NO WARRANTY
304,"OnePlus Nord CE 2 Lite 5G (Blue Tide, 128 GB)","₹18,088",4.4,"1,53,593 Ratings & 10,560 Reviews",32 MB RAM | 32 MB ROM | Expandable Upto 16 GB,1.68 cm (0.66 inch) QVGA Display,0MP | 0MP Front Camera,800 mAh Battery,NA Processor,NO WARRANTY
305,"REDMI Note 13 5G (Stealth Black, 128 GB)","₹16,800",4.2,923 Ratings & 80 Reviews,32 MB RAM | 32 MB ROM | Expandable Upto 16 GB,1.68 cm (0.66 inch) QVGA Display,0MP | 0MP Front Camera,800 mAh Battery,NA Processor,NO WARRANTY
306,"POCO X6 5G (Snowstorm White, 256 GB)","₹20,999",4.2,"4,712 Ratings & 788 Reviews",32 MB RAM | 32 MB ROM | Expandable Upto 16 GB,1.68 cm (0.66 inch) QVGA Display,0MP | 0MP Front Camera,800 mAh Battery,NA Processor,NO WARRANTY
307,"realme Narzo N55 (Prime Black, 128 GB)","₹9,740",4.3,"4,656 Ratings & 261 Reviews",32 MB RAM | 32 MB ROM | Expandable Upto 16 GB,1.68 cm (0.66 inch) QVGA Display,0MP | 0MP Front Camera,800 mAh Battery,NA Processor,NO WARRANTY
308,itel Magic X Pro 4G| 2500mAh Big Battery| Expandable Storage upto 64GB,"₹1,699",3.9,"8,233 Ratings & 908 Reviews",32 MB RAM | 32 MB ROM | Expandable Upto 16 GB,1.68 cm (0.66 inch) QVGA Display,0MP | 0MP Front Camera,800 mAh Battery,NA Processor,NO WARRANTY
309,"IQOO Z7s 5G (?Pacific Night, 128 GB)","₹15,128",4.3,"2,904 Ratings & 183 Reviews",32 MB RAM | 32 MB ROM | Expandable Upto 16 GB,1.68 cm (0.66 inch) QVGA Display,0MP | 0MP Front Camera,800 mAh Battery,NA Processor,NO WARRANTY
310,"POCO X6 5G (Mirror Black, 512 GB)","₹23,999",4.3,796 Ratings & 131 Reviews,32 MB RAM | 32 MB ROM | Expandable Upto 16 GB,1.68 cm (0.66 inch) QVGA Display,0MP | 0MP Front Camera,800 mAh Battery,NA Processor,NO WARRANTY
311,"REDMI Note 13 5G (Arctic White, 128 GB)","₹17,896",4.2,923 Ratings & 80 Reviews,32 MB RAM | 32 MB ROM | Expandable Upto 16 GB,1.68 cm (0.66 inch) QVGA Display,0MP | 0MP Front Camera,800 mAh Battery,NA Processor,NO WARRANTY
312,"Tecno POVA 5 Pro 5G (Dark Illusion, 256 GB)","₹15,999",4.4,224 Ratings & 31 Reviews,8 GB RAM | 256 GB ROM | Expandable Upto 1 TB,17.22 cm (6.78 inch) Full HD+ Display,50MP + 0.08MP | 16MP Front Camera,5000 mAh Battery,MediaTek Dimensity 6080 MT6833 Processor,Domestic Warranty of 12 Months on Phone & 6 Months on Accessories
313,"Infinix Zero 30 5G (Rome Green, 256 GB)","₹22,999",4.2,"8,657 Ratings & 1,342 Reviews",8 GB RAM | 256 GB ROM | Expandable Upto 1 TB,17.22 cm (6.78 inch) Full HD+ Display,50MP + 0.08MP | 16MP Front Camera,5000 mAh Battery,MediaTek Dimensity 6080 MT6833 Processor,Domestic Warranty of 12 Months on Phone & 6 Months on Accessories
314,"Google Pixel 8 (Obsidian, 128 GB)","₹75,999",4.3,"1,454 Ratings & 239 Reviews",8 GB RAM | 256 GB ROM | Expandable Upto 1 TB,17.22 cm (6.78 inch) Full HD+ Display,50MP + 0.08MP | 16MP Front Camera,5000 mAh Battery,MediaTek Dimensity 6080 MT6833 Processor,Domestic Warranty of 12 Months on Phone & 6 Months on Accessories
315,"Google Pixel 7 Pro (Snow, 128 GB)","₹65,999",4.3,"5,279 Ratings & 738 Reviews",8 GB RAM | 256 GB ROM | Expandable Upto 1 TB,17.22 cm (6.78 inch) Full HD+ Display,50MP + 0.08MP | 16MP Front Camera,5000 mAh Battery,MediaTek Dimensity 6080 MT6833 Processor,Domestic Warranty of 12 Months on Phone & 6 Months on Accessories
316,"Infinix Zero 30 5G (Golden Hour, 256 GB)","₹22,999",4.2,"8,657 Ratings & 1,342 Reviews",8 GB RAM | 256 GB ROM | Expandable Upto 1 TB,17.22 cm (6.78 inch) Full HD+ Display,50MP + 0.08MP | 16MP Front Camera,5000 mAh Battery,MediaTek Dimensity 6080 MT6833 Processor,Domestic Warranty of 12 Months on Phone & 6 Months on Accessories
317,"Infinix Note 30 5G (Sunset Gold, 128 GB)","₹14,999",4.1,"4,226 Ratings & 442 Reviews",8 GB RAM | 256 GB ROM | Expandable Upto 1 TB,17.22 cm (6.78 inch) Full HD+ Display,50MP + 0.08MP | 16MP Front Camera,5000 mAh Battery,MediaTek Dimensity 6080 MT6833 Processor,Domestic Warranty of 12 Months on Phone & 6 Months on Accessories
318,"REDMI Note 13 Pro 5G (Midnight Black, 128 GB)","₹25,999",4.3,"7,230 Ratings & 830 Reviews",8 GB RAM | 256 GB ROM | Expandable Upto 1 TB,17.22 cm (6.78 inch) Full HD+ Display,50MP + 0.08MP | 16MP Front Camera,5000 mAh Battery,MediaTek Dimensity 6080 MT6833 Processor,Domestic Warranty of 12 Months on Phone & 6 Months on Accessories
319,"Tecno Spark Go 2023 (Endless Black, 32+3 GB)","₹5,299",4.1,"1,173 Ratings & 78 Reviews",8 GB RAM | 256 GB ROM | Expandable Upto 1 TB,17.22 cm (6.78 inch) Full HD+ Display,50MP + 0.08MP | 16MP Front Camera,5000 mAh Battery,MediaTek Dimensity 6080 MT6833 Processor,Domestic Warranty of 12 Months on Phone & 6 Months on Accessories
320,"Google Pixel 7 (Lemongrass, 128 GB)","₹46,999",4.3,"13,323 Ratings & 1,633 Reviews",8 GB RAM | 256 GB ROM | Expandable Upto 1 TB,17.22 cm (6.78 inch) Full HD+ Display,50MP + 0.08MP | 16MP Front Camera,5000 mAh Battery,MediaTek Dimensity 6080 MT6833 Processor,Domestic Warranty of 12 Months on Phone & 6 Months on Accessories
321,"Tecno Spark Go 2023 (UYUNI BLUE, 32+3 GB)","₹5,299",4.1,"1,173 Ratings & 78 Reviews",8 GB RAM | 256 GB ROM | Expandable Upto 1 TB,17.22 cm (6.78 inch) Full HD+ Display,50MP + 0.08MP | 16MP Front Camera,5000 mAh Battery,MediaTek Dimensity 6080 MT6833 Processor,Domestic Warranty of 12 Months on Phone & 6 Months on Accessories
322,"REDMI Note 13 5G (Arctic White, 256 GB)","₹21,289",4.2,275 Ratings & 35 Reviews,8 GB RAM | 256 GB ROM | Expandable Upto 1 TB,17.22 cm (6.78 inch) Full HD+ Display,50MP + 0.08MP | 16MP Front Camera,5000 mAh Battery,MediaTek Dimensity 6080 MT6833 Processor,Domestic Warranty of 12 Months on Phone & 6 Months on Accessories
323,"Infinix Zero 30 5G (Golden Hour, 256 GB)","₹21,999",4.2,"3,074 Ratings & 454 Reviews",8 GB RAM | 256 GB ROM | Expandable Upto 1 TB,17.22 cm (6.78 inch) Full HD+ Display,50MP + 0.08MP | 16MP Front Camera,5000 mAh Battery,MediaTek Dimensity 6080 MT6833 Processor,Domestic Warranty of 12 Months on Phone & 6 Months on Accessories
324,"Apple iPhone 14 (Blue, 128 GB)","₹58,999",4.6,"2,80,327 Ratings & 11,043 Reviews",8 GB RAM | 256 GB ROM | Expandable Upto 1 TB,17.22 cm (6.78 inch) Full HD+ Display,50MP + 0.08MP | 16MP Front Camera,5000 mAh Battery,MediaTek Dimensity 6080 MT6833 Processor,Domestic Warranty of 12 Months on Phone & 6 Months on Accessories
325,"MOTOROLA G04 (Sunrise Orange, 64 GB)","₹6,999",4.2,453 Ratings & 64 Reviews,8 GB RAM | 256 GB ROM | Expandable Upto 1 TB,17.22 cm (6.78 inch) Full HD+ Display,50MP + 0.08MP | 16MP Front Camera,5000 mAh Battery,MediaTek Dimensity 6080 MT6833 Processor,Domestic Warranty of 12 Months on Phone & 6 Months on Accessories
326,Kechaoda K10,₹989,3.9,"15,415 Ratings & 954 Reviews",8 GB RAM | 256 GB ROM | Expandable Upto 1 TB,17.22 cm (6.78 inch) Full HD+ Display,50MP + 0.08MP | 16MP Front Camera,5000 mAh Battery,MediaTek Dimensity 6080 MT6833 Processor,Domestic Warranty of 12 Months on Phone & 6 Months on Accessories
327,"realme 12 Pro+ 5G (Navigator Beige, 256 GB)","₹31,999",4.5,"4,760 Ratings & 967 Reviews",8 GB RAM | 256 GB ROM | Expandable Upto 1 TB,17.22 cm (6.78 inch) Full HD+ Display,50MP + 0.08MP | 16MP Front Camera,5000 mAh Battery,MediaTek Dimensity 6080 MT6833 Processor,Domestic Warranty of 12 Months on Phone & 6 Months on Accessories
328,"realme 12 Pro+ 5G (Explorer Red, 256 GB)","₹31,999",4.5,"4,760 Ratings & 967 Reviews",8 GB RAM | 256 GB ROM | Expandable Upto 1 TB,17.22 cm (6.78 inch) Full HD+ Display,50MP + 0.08MP | 16MP Front Camera,5000 mAh Battery,MediaTek Dimensity 6080 MT6833 Processor,Domestic Warranty of 12 Months on Phone & 6 Months on Accessories
329,Nokia 105 SS 2021,"₹1,124",4.2,"86,448 Ratings & 6,379 Reviews",8 GB RAM | 256 GB ROM | Expandable Upto 1 TB,17.22 cm (6.78 inch) Full HD+ Display,50MP + 0.08MP | 16MP Front Camera,5000 mAh Battery,MediaTek Dimensity 6080 MT6833 Processor,Domestic Warranty of 12 Months on Phone & 6 Months on Accessories
330,SAMSUNG Guru FM Plus,"₹1,149",4.2,"28,125 Ratings & 2,360 Reviews",8 GB RAM | 256 GB ROM | Expandable Upto 1 TB,17.22 cm (6.78 inch) Full HD+ Display,50MP + 0.08MP | 16MP Front Camera,5000 mAh Battery,MediaTek Dimensity 6080 MT6833 Processor,Domestic Warranty of 12 Months on Phone & 6 Months on Accessories
331,"REDMI 11 Prime (Peppy Purple, 128 GB)","₹8,999",4.3,"18,167 Ratings & 969 Reviews",8 GB RAM | 256 GB ROM | Expandable Upto 1 TB,17.22 cm (6.78 inch) Full HD+ Display,50MP + 0.08MP | 16MP Front Camera,5000 mAh Battery,MediaTek Dimensity 6080 MT6833 Processor,Domestic Warranty of 12 Months on Phone & 6 Months on Accessories
332,Micromax X413,₹929,4,"4,567 Ratings & 349 Reviews",8 GB RAM | 256 GB ROM | Expandable Upto 1 TB,17.22 cm (6.78 inch) Full HD+ Display,50MP + 0.08MP | 16MP Front Camera,5000 mAh Battery,MediaTek Dimensity 6080 MT6833 Processor,Domestic Warranty of 12 Months on Phone & 6 Months on Accessories
333,Kechaoda K115,"₹1,099",4.1,"34,189 Ratings & 2,461 Reviews",8 GB RAM | 256 GB ROM | Expandable Upto 1 TB,17.22 cm (6.78 inch) Full HD+ Display,50MP + 0.08MP | 16MP Front Camera,5000 mAh Battery,MediaTek Dimensity 6080 MT6833 Processor,Domestic Warranty of 12 Months on Phone & 6 Months on Accessories
334,"SAMSUNG Galaxy F14 5G (OMG Black, 128 GB)","₹11,990",4.2,"37,541 Ratings & 2,520 Reviews",8 GB RAM | 256 GB ROM | Expandable Upto 1 TB,17.22 cm (6.78 inch) Full HD+ Display,50MP + 0.08MP | 16MP Front Camera,5000 mAh Battery,MediaTek Dimensity 6080 MT6833 Processor,Domestic Warranty of 12 Months on Phone & 6 Months on Accessories
335,"REDMI Note 13 5G (Stealth Black, 256 GB)","₹21,279",4.2,275 Ratings & 35 Reviews,8 GB RAM | 256 GB ROM | Expandable Upto 1 TB,17.22 cm (6.78 inch) Full HD+ Display,50MP + 0.08MP | 16MP Front Camera,5000 mAh Battery,MediaTek Dimensity 6080 MT6833 Processor,Domestic Warranty of 12 Months on Phone & 6 Months on Accessories
336,"SAMSUNG Galaxy F14 5G (OMG Black, 128 GB)","₹11,990",4.2,"37,541 Ratings & 2,520 Reviews",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.76 cm (6.6 inch) Full HD+ Display,50MP + 2MP | 13MP Front Camera,6000 mAh Battery,"Exynos 1330, Octa Core Processor",1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories
337,"Motorola Edge 40 Neo (Black Beauty, 128 GB)","₹22,999",4.3,"31,825 Ratings & 4,057 Reviews",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.76 cm (6.6 inch) Full HD+ Display,50MP + 2MP | 13MP Front Camera,6000 mAh Battery,"Exynos 1330, Octa Core Processor",1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories
338,Kechaoda A27,₹969,4,"9,717 Ratings & 659 Reviews",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.76 cm (6.6 inch) Full HD+ Display,50MP + 2MP | 13MP Front Camera,6000 mAh Battery,"Exynos 1330, Octa Core Processor",1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories
339,"REDMI 12C (Matte Black, 128 GB)","₹8,769",4.1,"4,447 Ratings & 225 Reviews",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.76 cm (6.6 inch) Full HD+ Display,50MP + 2MP | 13MP Front Camera,6000 mAh Battery,"Exynos 1330, Octa Core Processor",1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories
340,"Google Pixel 8 (Mint, 128 GB)","₹75,999",4.3,"1,454 Ratings & 239 Reviews",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.76 cm (6.6 inch) Full HD+ Display,50MP + 2MP | 13MP Front Camera,6000 mAh Battery,"Exynos 1330, Octa Core Processor",1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories
341,"Google Pixel 7 (Snow, 128 GB)","₹46,999",4.3,"13,323 Ratings & 1,633 Reviews",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.76 cm (6.6 inch) Full HD+ Display,50MP + 2MP | 13MP Front Camera,6000 mAh Battery,"Exynos 1330, Octa Core Processor",1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories
