,Names,Price,Rating,Total_reviews,Storage,Display,Camera,Battery,Processor,Warranty
75,"SAMSUNG Galaxy F13 (Nightsky Green, 128 GB)","₹10,699",4.3,"1,45,916 Ratings & 8,376 Reviews",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,17.07 cm (6.72 inch) Full HD+ Display,64MP + 2MP | 8MP Front Camera,5000 mAh Battery,Helio G88 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
76,"POCO C55 (Power Black, 128 GB)","₹9,499",4.1,"10,051 Ratings & 529 Reviews",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,17.07 cm (6.72 inch) Full HD+ Display,64MP + 2MP | 8MP Front Camera,5000 mAh Battery,Helio G88 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
77,"REDMI A1+ (Light Blue, 32 GB)","₹6,299",4.2,"3,939 Ratings & 158 Reviews",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,17.07 cm (6.72 inch) Full HD+ Display,64MP + 2MP | 8MP Front Camera,5000 mAh Battery,Helio G88 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
78,"POCO C55 (Forest Green, 64 GB)","₹7,999",4.2,"16,713 Ratings & 910 Reviews",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,17.07 cm (6.72 inch) Full HD+ Display,64MP + 2MP | 8MP Front Camera,5000 mAh Battery,Helio G88 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
79,"realme C55 (Rainy Night, 128 GB)","₹13,999",4.4,"9,012 Ratings & 514 Reviews",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,17.07 cm (6.72 inch) Full HD+ Display,64MP + 2MP | 8MP Front Camera,5000 mAh Battery,Helio G88 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
80,"SAMSUNG Galaxy F13 (Nightsky Green, 64 GB)","₹9,699",4.3,"1,45,916 Ratings & 8,376 Reviews",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,17.07 cm (6.72 inch) Full HD+ Display,64MP + 2MP | 8MP Front Camera,5000 mAh Battery,Helio G88 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
81,"realme C55 (Sunshower, 64 GB)","₹11,999",4.3,"6,897 Ratings & 458 Reviews",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,17.07 cm (6.72 inch) Full HD+ Display,64MP + 2MP | 8MP Front Camera,5000 mAh Battery,Helio G88 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
82,"realme C55 (Rainy Night, 64 GB)","₹11,999",4.3,"6,897 Ratings & 458 Reviews",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,17.07 cm (6.72 inch) Full HD+ Display,64MP + 2MP | 8MP Front Camera,5000 mAh Battery,Helio G88 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
83,Nokia 105 TA-1473 SS,"₹1,299",4.2,"22,509 Ratings & 1,380 Reviews",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,17.07 cm (6.72 inch) Full HD+ Display,64MP + 2MP | 8MP Front Camera,5000 mAh Battery,Helio G88 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
84,"realme C30 (Bamboo Green, 32 GB)","₹6,499",4.1,"51,392 Ratings & 3,182 Reviews",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,17.07 cm (6.72 inch) Full HD+ Display,64MP + 2MP | 8MP Front Camera,5000 mAh Battery,Helio G88 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
85,"realme C30 (Denim Black, 32 GB)","₹5,999",4.2,"1,02,496 Ratings & 5,481 Reviews",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,17.07 cm (6.72 inch) Full HD+ Display,64MP + 2MP | 8MP Front Camera,5000 mAh Battery,Helio G88 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
86,"SAMSUNG Galaxy F23 5G (Copper Blush, 128 GB)","₹15,499",4.3,"1,87,287 Ratings & 14,515 Reviews",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,17.07 cm (6.72 inch) Full HD+ Display,64MP + 2MP | 8MP Front Camera,5000 mAh Battery,Helio G88 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
87,"SAMSUNG Galaxy F04 (Opal Green, 64 GB)","₹7,499",4.3,"19,562 Ratings & 967 Reviews",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,17.07 cm (6.72 inch) Full HD+ Display,64MP + 2MP | 8MP Front Camera,5000 mAh Battery,Helio G88 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
88,"realme Narzo 50 (Speed Blue, 128 GB)","₹12,499",4.3,"9,823 Ratings & 692 Reviews",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,17.07 cm (6.72 inch) Full HD+ Display,64MP + 2MP | 8MP Front Camera,5000 mAh Battery,Helio G88 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
89,"realme Narzo 50 (Speed Black, 64 GB)","₹12,069",4.4,"17,248 Ratings & 1,106 Reviews",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,17.07 cm (6.72 inch) Full HD+ Display,64MP + 2MP | 8MP Front Camera,5000 mAh Battery,Helio G88 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
90,"realme Narzo 50 (Speed Blue, 64 GB)","₹12,999",4.4,"17,248 Ratings & 1,106 Reviews",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,17.07 cm (6.72 inch) Full HD+ Display,64MP + 2MP | 8MP Front Camera,5000 mAh Battery,Helio G88 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
91,"realme C30 (Denim Black, 32 GB)","₹6,499",4.1,"51,392 Ratings & 3,182 Reviews",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,17.07 cm (6.72 inch) Full HD+ Display,64MP + 2MP | 8MP Front Camera,5000 mAh Battery,Helio G88 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
92,"realme C30 (Lake Blue, 32 GB)","₹6,499",4.1,"51,392 Ratings & 3,182 Reviews",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,17.07 cm (6.72 inch) Full HD+ Display,64MP + 2MP | 8MP Front Camera,5000 mAh Battery,Helio G88 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
93,"REDMI 10 (Caribbean Green, 128 GB)","₹10,999",4.2,"33,620 Ratings & 2,235 Reviews",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,17.07 cm (6.72 inch) Full HD+ Display,64MP + 2MP | 8MP Front Camera,5000 mAh Battery,Helio G88 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
94,"REDMI 10 (Caribbean Green, 64 GB)","₹9,499",4.3,"2,26,761 Ratings & 13,977 Reviews",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,17.07 cm (6.72 inch) Full HD+ Display,64MP + 2MP | 8MP Front Camera,5000 mAh Battery,Helio G88 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
95,"REDMI 10 (Midnight Black, 64 GB)","₹9,499",4.3,"2,26,761 Ratings & 13,977 Reviews",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,17.07 cm (6.72 inch) Full HD+ Display,64MP + 2MP | 8MP Front Camera,5000 mAh Battery,Helio G88 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
96,"realme Narzo 50 (Speed Blue, 128 GB)","₹12,499",4.3,"9,823 Ratings & 692 Reviews",6 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.76 cm (6.6 inch) Full HD+ Display,50MP + 2MP + 2MP | 16MP Front Camera,5000 mAh Lithium Polymer Battery,Mediatek Helio G96 Processor,1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories
97,"POCO C55 (Forest Green, 128 GB)","₹9,499",4.1,"10,051 Ratings & 529 Reviews",6 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.76 cm (6.6 inch) Full HD+ Display,50MP + 2MP + 2MP | 16MP Front Camera,5000 mAh Lithium Polymer Battery,Mediatek Helio G96 Processor,1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories
98,"REDMI 10 (Midnight Black, 64 GB)","₹9,499",4.3,"2,26,761 Ratings & 13,977 Reviews",6 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.76 cm (6.6 inch) Full HD+ Display,50MP + 2MP + 2MP | 16MP Front Camera,5000 mAh Lithium Polymer Battery,Mediatek Helio G96 Processor,1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories
99,"MOTOROLA G62 5G (Midnight Gray, 128 GB)","₹15,499",4.2,"29,045 Ratings & 2,685 Reviews",6 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.76 cm (6.6 inch) Full HD+ Display,50MP + 2MP + 2MP | 16MP Front Camera,5000 mAh Lithium Polymer Battery,Mediatek Helio G96 Processor,1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories
100,"MOTOROLA G32 (Mineral Gray, 128 GB)","₹11,999",4.1,"12,861 Ratings & 1,071 Reviews",6 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.76 cm (6.6 inch) Full HD+ Display,50MP + 2MP + 2MP | 16MP Front Camera,5000 mAh Lithium Polymer Battery,Mediatek Helio G96 Processor,1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories
101,"realme C33 2023 (Aqua Blue, 64 GB)","₹9,999",4.5,"9,340 Ratings & 267 Reviews",6 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.76 cm (6.6 inch) Full HD+ Display,50MP + 2MP + 2MP | 16MP Front Camera,5000 mAh Lithium Polymer Battery,Mediatek Helio G96 Processor,1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories
102,"realme C33 2023 (Night Sea, 64 GB)","₹9,999",4.5,"9,340 Ratings & 267 Reviews",6 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.76 cm (6.6 inch) Full HD+ Display,50MP + 2MP + 2MP | 16MP Front Camera,5000 mAh Lithium Polymer Battery,Mediatek Helio G96 Processor,1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories
103,"realme C33 2023 (Sandy Gold, 64 GB)","₹9,999",4.5,"9,340 Ratings & 267 Reviews",6 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.76 cm (6.6 inch) Full HD+ Display,50MP + 2MP + 2MP | 16MP Front Camera,5000 mAh Lithium Polymer Battery,Mediatek Helio G96 Processor,1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories
104,"POCO M4 5G (Yellow, 128 GB)","₹13,999",4.2,"38,193 Ratings & 2,792 Reviews",6 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.76 cm (6.6 inch) Full HD+ Display,50MP + 2MP + 2MP | 16MP Front Camera,5000 mAh Lithium Polymer Battery,Mediatek Helio G96 Processor,1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories
105,"realme C21 (Cross Black, 64 GB)","₹8,249",4.4,"1,48,665 Ratings & 7,126 Reviews",6 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.76 cm (6.6 inch) Full HD+ Display,50MP + 2MP + 2MP | 16MP Front Camera,5000 mAh Lithium Polymer Battery,Mediatek Helio G96 Processor,1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories
106,"SAMSUNG Galaxy F04 (Jade Purple, 64 GB)","₹7,499",4.3,"19,562 Ratings & 967 Reviews",6 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.76 cm (6.6 inch) Full HD+ Display,50MP + 2MP + 2MP | 16MP Front Camera,5000 mAh Lithium Polymer Battery,Mediatek Helio G96 Processor,1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories
107,"REDMI 10 (Shadow Black, 64 GB)","₹9,499",4.3,"2,26,761 Ratings & 13,977 Reviews",6 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.76 cm (6.6 inch) Full HD+ Display,50MP + 2MP + 2MP | 16MP Front Camera,5000 mAh Lithium Polymer Battery,Mediatek Helio G96 Processor,1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories
108,"POCO X5 5G (Wildcat Blue, 128 GB)","₹15,999",4.2,"4,572 Ratings & 340 Reviews",6 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.76 cm (6.6 inch) Full HD+ Display,50MP + 2MP + 2MP | 16MP Front Camera,5000 mAh Lithium Polymer Battery,Mediatek Helio G96 Processor,1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories
109,Nokia 105 PLUS,"₹1,349",4.1,"9,203 Ratings & 624 Reviews",6 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.76 cm (6.6 inch) Full HD+ Display,50MP + 2MP + 2MP | 16MP Front Camera,5000 mAh Lithium Polymer Battery,Mediatek Helio G96 Processor,1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories
110,"POCO M5 (Icy Blue, 128 GB)","₹10,999",4.2,"2,758 Ratings & 169 Reviews",6 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.76 cm (6.6 inch) Full HD+ Display,50MP + 2MP + 2MP | 16MP Front Camera,5000 mAh Lithium Polymer Battery,Mediatek Helio G96 Processor,1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories
111,"vivo T2 5G (Nitro Blaze, 128 GB)","₹20,999",4.4,"2,698 Ratings & 177 Reviews",6 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.76 cm (6.6 inch) Full HD+ Display,50MP + 2MP + 2MP | 16MP Front Camera,5000 mAh Lithium Polymer Battery,Mediatek Helio G96 Processor,1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories
112,"vivo T2 5G (Nitro Blaze, 128 GB)","₹18,999",4.5,"14,769 Ratings & 804 Reviews",6 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.76 cm (6.6 inch) Full HD+ Display,50MP + 2MP + 2MP | 16MP Front Camera,5000 mAh Lithium Polymer Battery,Mediatek Helio G96 Processor,1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories
113,"vivo T2 5G (Velocity Wave, 128 GB)","₹18,999",4.5,"14,769 Ratings & 804 Reviews",6 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.76 cm (6.6 inch) Full HD+ Display,50MP + 2MP + 2MP | 16MP Front Camera,5000 mAh Lithium Polymer Battery,Mediatek Helio G96 Processor,1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories
114,"POCO M5 (Power Black, 128 GB)","₹10,999",4.2,"2,758 Ratings & 169 Reviews",6 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.76 cm (6.6 inch) Full HD+ Display,50MP + 2MP + 2MP | 16MP Front Camera,5000 mAh Lithium Polymer Battery,Mediatek Helio G96 Processor,1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories
115,"REDMI 10 (Pacific Blue, 64 GB)","₹9,499",4.3,"2,26,761 Ratings & 13,977 Reviews",6 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.76 cm (6.6 inch) Full HD+ Display,50MP + 2MP + 2MP | 16MP Front Camera,5000 mAh Lithium Polymer Battery,Mediatek Helio G96 Processor,1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories
116,"realme C21 (Cross Black, 32 GB)","₹7,249",4.4,"72,154 Ratings & 3,922 Reviews",6 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.76 cm (6.6 inch) Full HD+ Display,50MP + 2MP + 2MP | 16MP Front Camera,5000 mAh Lithium Polymer Battery,Mediatek Helio G96 Processor,1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories
117,"realme Narzo 50 (Speed Black, 128 GB)","₹12,499",4.3,"9,823 Ratings & 692 Reviews",6 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.76 cm (6.6 inch) Full HD+ Display,50MP + 2MP + 2MP | 16MP Front Camera,5000 mAh Lithium Polymer Battery,Mediatek Helio G96 Processor,1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories
118,"realme C33 2023 (Sandy Gold, 128 GB)","₹10,499",4.5,"9,340 Ratings & 267 Reviews",6 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.76 cm (6.6 inch) Full HD+ Display,50MP + 2MP + 2MP | 16MP Front Camera,5000 mAh Lithium Polymer Battery,Mediatek Helio G96 Processor,1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories
119,"realme C33 2023 (Aqua Blue, 128 GB)","₹10,499",4.5,"9,340 Ratings & 267 Reviews",6 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.76 cm (6.6 inch) Full HD+ Display,50MP + 2MP + 2MP | 16MP Front Camera,5000 mAh Lithium Polymer Battery,Mediatek Helio G96 Processor,1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories
120,"vivo T2 5G (Velocity Wave, 128 GB)","₹20,999",4.4,"2,698 Ratings & 177 Reviews",8 GB RAM | 128 GB ROM,16.21 cm (6.38 inch) Full HD+ Display,64 MP (OIS) + 2MP | 16MP Front Camera,4500 mAh Battery,Snapdragon 695 Processor,1 Year of Device & 6 Months for Inbox Accessories
121,"realme C55 (Rainforest, 64 GB)","₹11,999",4.3,"6,897 Ratings & 458 Reviews",8 GB RAM | 128 GB ROM,16.21 cm (6.38 inch) Full HD+ Display,64 MP (OIS) + 2MP | 16MP Front Camera,4500 mAh Battery,Snapdragon 695 Processor,1 Year of Device & 6 Months for Inbox Accessories
122,"SAMSUNG Galaxy F14 5G (B.A.E. Purple, 128 GB)","₹14,490",4.2,"10,602 Ratings & 803 Reviews",8 GB RAM | 128 GB ROM,16.21 cm (6.38 inch) Full HD+ Display,64 MP (OIS) + 2MP | 16MP Front Camera,4500 mAh Battery,Snapdragon 695 Processor,1 Year of Device & 6 Months for Inbox Accessories
123,"SAMSUNG Galaxy M04 (Dark Blue, 64 GB)","₹8,059",4.1,"2,025 Ratings & 129 Reviews",8 GB RAM | 128 GB ROM,16.21 cm (6.38 inch) Full HD+ Display,64 MP (OIS) + 2MP | 16MP Front Camera,4500 mAh Battery,Snapdragon 695 Processor,1 Year of Device & 6 Months for Inbox Accessories
124,"REDMI 10 (Pacific Blue, 128 GB)","₹10,999",4.2,"33,620 Ratings & 2,235 Reviews",8 GB RAM | 128 GB ROM,16.21 cm (6.38 inch) Full HD+ Display,64 MP (OIS) + 2MP | 16MP Front Camera,4500 mAh Battery,Snapdragon 695 Processor,1 Year of Device & 6 Months for Inbox Accessories
125,"SAMSUNG Galaxy F14 5G (OMG Black, 128 GB)","₹14,490",4.2,"10,602 Ratings & 803 Reviews",8 GB RAM | 128 GB ROM,16.21 cm (6.38 inch) Full HD+ Display,64 MP (OIS) + 2MP | 16MP Front Camera,4500 mAh Battery,Snapdragon 695 Processor,1 Year of Device & 6 Months for Inbox Accessories
126,"Infinix HOT 20 5G (Blaster Green, 64 GB)","₹11,499",4.2,"8,703 Ratings & 692 Reviews",8 GB RAM | 128 GB ROM,16.21 cm (6.38 inch) Full HD+ Display,64 MP (OIS) + 2MP | 16MP Front Camera,4500 mAh Battery,Snapdragon 695 Processor,1 Year of Device & 6 Months for Inbox Accessories
127,"Infinix HOT 20 5G (Space Blue, 64 GB)","₹11,499",4.2,"8,703 Ratings & 692 Reviews",8 GB RAM | 128 GB ROM,16.21 cm (6.38 inch) Full HD+ Display,64 MP (OIS) + 2MP | 16MP Front Camera,4500 mAh Battery,Snapdragon 695 Processor,1 Year of Device & 6 Months for Inbox Accessories
128,"REDMI 11 Prime (Flashy Black, 64 GB)","₹9,999",4.5,"1,453 Ratings & 56 Reviews",8 GB RAM | 128 GB ROM,16.21 cm (6.38 inch) Full HD+ Display,64 MP (OIS) + 2MP | 16MP Front Camera,4500 mAh Battery,Snapdragon 695 Processor,1 Year of Device & 6 Months for Inbox Accessories
129,"realme C33 2023 (Night Sea, 128 GB)","₹10,499",4.5,"9,340 Ratings & 267 Reviews",8 GB RAM | 128 GB ROM,16.21 cm (6.38 inch) Full HD+ Display,64 MP (OIS) + 2MP | 16MP Front Camera,4500 mAh Battery,Snapdragon 695 Processor,1 Year of Device & 6 Months for Inbox Accessories
130,"OnePlus Nord CE 2 Lite 5G (Black Dusk, 128 GB)","₹18,698",4.4,"63,496 Ratings & 4,584 Reviews",8 GB RAM | 128 GB ROM,16.21 cm (6.38 inch) Full HD+ Display,64 MP (OIS) + 2MP | 16MP Front Camera,4500 mAh Battery,Snapdragon 695 Processor,1 Year of Device & 6 Months for Inbox Accessories
131,"REDMI A1+ (Black, 32 GB)","₹6,299",4.2,"3,939 Ratings & 158 Reviews",8 GB RAM | 128 GB ROM,16.21 cm (6.38 inch) Full HD+ Display,64 MP (OIS) + 2MP | 16MP Front Camera,4500 mAh Battery,Snapdragon 695 Processor,1 Year of Device & 6 Months for Inbox Accessories
132,"realme C35 (Glowing Green, 128 GB)","₹10,699",4.4,"1,85,887 Ratings & 10,324 Reviews",8 GB RAM | 128 GB ROM,16.21 cm (6.38 inch) Full HD+ Display,64 MP (OIS) + 2MP | 16MP Front Camera,4500 mAh Battery,Snapdragon 695 Processor,1 Year of Device & 6 Months for Inbox Accessories
133,"realme C35 (Glowing Green, 64 GB)","₹9,699",4.4,"1,85,887 Ratings & 10,324 Reviews",8 GB RAM | 128 GB ROM,16.21 cm (6.38 inch) Full HD+ Display,64 MP (OIS) + 2MP | 16MP Front Camera,4500 mAh Battery,Snapdragon 695 Processor,1 Year of Device & 6 Months for Inbox Accessories
134,"realme C35 (Glowing Black, 64 GB)","₹9,699",4.4,"1,85,887 Ratings & 10,324 Reviews",8 GB RAM | 128 GB ROM,16.21 cm (6.38 inch) Full HD+ Display,64 MP (OIS) + 2MP | 16MP Front Camera,4500 mAh Battery,Snapdragon 695 Processor,1 Year of Device & 6 Months for Inbox Accessories
135,"vivo T2x 5G (Marine Blue, 128 GB)","₹13,999",4.5,"21,303 Ratings & 1,054 Reviews",8 GB RAM | 128 GB ROM,16.21 cm (6.38 inch) Full HD+ Display,64 MP (OIS) + 2MP | 16MP Front Camera,4500 mAh Battery,Snapdragon 695 Processor,1 Year of Device & 6 Months for Inbox Accessories
136,"realme C30 (Bamboo Green, 32 GB)","₹5,999",4.2,"1,02,496 Ratings & 5,481 Reviews",8 GB RAM | 128 GB ROM,16.21 cm (6.38 inch) Full HD+ Display,64 MP (OIS) + 2MP | 16MP Front Camera,4500 mAh Battery,Snapdragon 695 Processor,1 Year of Device & 6 Months for Inbox Accessories
137,"realme C35 (Glowing Green, 128 GB)","₹11,699",4.3,"16,551 Ratings & 1,001 Reviews",8 GB RAM | 128 GB ROM,16.21 cm (6.38 inch) Full HD+ Display,64 MP (OIS) + 2MP | 16MP Front Camera,4500 mAh Battery,Snapdragon 695 Processor,1 Year of Device & 6 Months for Inbox Accessories
138,"realme C21 (Cross Blue, 64 GB)","₹8,249",4.4,"1,48,665 Ratings & 7,126 Reviews",8 GB RAM | 128 GB ROM,16.21 cm (6.38 inch) Full HD+ Display,64 MP (OIS) + 2MP | 16MP Front Camera,4500 mAh Battery,Snapdragon 695 Processor,1 Year of Device & 6 Months for Inbox Accessories
139,"realme C35 (Glowing Black, 128 GB)","₹11,699",4.3,"16,551 Ratings & 1,001 Reviews",8 GB RAM | 128 GB ROM,16.21 cm (6.38 inch) Full HD+ Display,64 MP (OIS) + 2MP | 16MP Front Camera,4500 mAh Battery,Snapdragon 695 Processor,1 Year of Device & 6 Months for Inbox Accessories
140,Nokia 105 PLUS,"₹1,349",4.1,"9,203 Ratings & 624 Reviews",8 GB RAM | 128 GB ROM,16.21 cm (6.38 inch) Full HD+ Display,64 MP (OIS) + 2MP | 16MP Front Camera,4500 mAh Battery,Snapdragon 695 Processor,1 Year of Device & 6 Months for Inbox Accessories
141,"vivo T2x 5G (Glimmer Black, 128 GB)","₹12,999",4.5,"13,057 Ratings & 632 Reviews",8 GB RAM | 128 GB ROM,16.21 cm (6.38 inch) Full HD+ Display,64 MP (OIS) + 2MP | 16MP Front Camera,4500 mAh Battery,Snapdragon 695 Processor,1 Year of Device & 6 Months for Inbox Accessories
142,"realme C21 (Cross Blue, 32 GB)","₹7,249",4.4,"72,154 Ratings & 3,922 Reviews",8 GB RAM | 128 GB ROM,16.21 cm (6.38 inch) Full HD+ Display,64 MP (OIS) + 2MP | 16MP Front Camera,4500 mAh Battery,Snapdragon 695 Processor,1 Year of Device & 6 Months for Inbox Accessories
143,"realme C30 (Lake Blue, 32 GB)","₹5,999",4.2,"1,02,496 Ratings & 5,481 Reviews",8 GB RAM | 128 GB ROM,16.21 cm (6.38 inch) Full HD+ Display,64 MP (OIS) + 2MP | 16MP Front Camera,4500 mAh Battery,Snapdragon 695 Processor,1 Year of Device & 6 Months for Inbox Accessories
